year,state,count_type,count
2018,Wyoming,Sheltered SH Homeless Individuals,0.0
2018,Total,Sheltered SH Homeless Individuals,1947.0
2018,Alaska,Sheltered Total Homeless Individuals,1173.0
2018,Alabama,Sheltered Total Homeless Individuals,1693.0
2018,Arkansas,Sheltered Total Homeless Individuals,1081.0
2018,Arizona,Sheltered Total Homeless Individuals,3354.0
2018,California,Sheltered Total Homeless Individuals,23635.0
2018,Colorado,Sheltered Total Homeless Individuals,4302.0
2018,Connecticut,Sheltered Total Homeless Individuals,1699.0
2018,DC,Sheltered Total Homeless Individuals,3170.0
2018,Delaware,Sheltered Total Homeless Individuals,615.0
2018,Florida,Sheltered Total Homeless Individuals,10686.0
2018,Georgia,Sheltered Total Homeless Individuals,3557.0
2018,GU,Sheltered Total Homeless Individuals,22.0
2018,Hawaii,Sheltered Total Homeless Individuals,1215.0
2018,Iowa,Sheltered Total Homeless Individuals,1491.0
2018,Idaho,Sheltered Total Homeless Individuals,772.0
2018,Illinois,Sheltered Total Homeless Individuals,4876.0
2018,Indiana,Sheltered Total Homeless Individuals,3205.0
2018,Kansas,Sheltered Total Homeless Individuals,1097.0
2018,Kentucky,Sheltered Total Homeless Individuals,1956.0
2018,Louisiana,Sheltered Total Homeless Individuals,1502.0
2018,Massachusetts,Sheltered Total Homeless Individuals,5828.0
2018,Maryland,Sheltered Total Homeless Individuals,3382.0
2018,Maine,Sheltered Total Homeless Individuals,1359.0
2018,Michigan,Sheltered Total Homeless Individuals,4390.0
2018,Minnesota,Sheltered Total Homeless Individuals,3019.0
2018,Missouri,Sheltered Total Homeless Individuals,2634.0
2018,MP,Sheltered Total Homeless Individuals,22.0
2018,Mississippi,Sheltered Total Homeless Individuals,461.0
2018,Montana,Sheltered Total Homeless Individuals,682.0
2018,North Carolina,Sheltered Total Homeless Individuals,4521.0
2018,North Dakota,Sheltered Total Homeless Individuals,419.0
2018,Nebraska,Sheltered Total Homeless Individuals,1608.0
2018,New Hampshire,Sheltered Total Homeless Individuals,693.0
2018,New Jersey,Sheltered Total Homeless Individuals,4470.0
2018,New Mexico,Sheltered Total Homeless Individuals,1231.0
2018,Nevada,Sheltered Total Homeless Individuals,2873.0
2018,New York,Sheltered Total Homeless Individuals,35562.0
2018,Ohio,Sheltered Total Homeless Individuals,5733.0
2018,Oklahoma,Sheltered Total Homeless Individuals,1848.0
2018,Oregon,Sheltered Total Homeless Individuals,4027.0
2018,Pennsylvania,Sheltered Total Homeless Individuals,6449.0
2018,PR,Sheltered Total Homeless Individuals,580.0
2018,Rhode Island,Sheltered Total Homeless Individuals,698.0
2018,South Carolina,Sheltered Total Homeless Individuals,1968.0
2018,South Dakota,Sheltered Total Homeless Individuals,598.0
2018,Tennessee,Sheltered Total Homeless Individuals,3853.0
2018,Texas,Sheltered Total Homeless Individuals,8917.0
2018,Utah,Sheltered Total Homeless Individuals,1486.0
2018,Virginia,Sheltered Total Homeless Individuals,3066.0
2018,VI,Sheltered Total Homeless Individuals,108.0
2018,Vermont,Sheltered Total Homeless Individuals,711.0
2018,Washington,Sheltered Total Homeless Individuals,6519.0
2018,Wisconsin,Sheltered Total Homeless Individuals,2383.0
2018,West Virginia,Sheltered Total Homeless Individuals,842.0
2018,Wyoming,Sheltered Total Homeless Individuals,299.0
2018,Total,Sheltered Total Homeless Individuals,194340.0
2018,Alaska,Unsheltered Homeless Individuals,261.0
2018,Alabama,Unsheltered Homeless Individuals,877.0
2018,Arkansas,Unsheltered Homeless Individuals,1199.0
2018,Arizona,Unsheltered Homeless Individuals,3905.0
2018,California,Unsheltered Homeless Individuals,85373.0
2018,Colorado,Unsheltered Homeless Individuals,3305.0
2018,Connecticut,Unsheltered Homeless Individuals,581.0
2018,DC,Unsheltered Homeless Individuals,600.0
2018,Delaware,Unsheltered Homeless Individuals,93.0
2018,Florida,Unsheltered Homeless Individuals,10757.0
2018,Georgia,Unsheltered Homeless Individuals,3386.0
2018,GU,Unsheltered Homeless Individuals,187.0
2018,Hawaii,Unsheltered Homeless Individuals,2916.0
2018,Iowa,Unsheltered Homeless Individuals,220.0
2018,Idaho,Unsheltered Homeless Individuals,525.0
2018,Illinois,Unsheltered Homeless Individuals,1876.0
2018,Indiana,Unsheltered Homeless Individuals,571.0
2018,Kansas,Unsheltered Homeless Individuals,346.0
2018,Kentucky,Unsheltered Homeless Individuals,779.0
2018,Louisiana,Unsheltered Homeless Individuals,1038.0
2018,Massachusetts,Unsheltered Homeless Individuals,983.0
2018,Maryland,Unsheltered Homeless Individuals,1532.0
2018,Maine,Unsheltered Homeless Individuals,91.0
2018,Michigan,Unsheltered Homeless Individuals,819.0
2018,Minnesota,Unsheltered Homeless Individuals,974.0
2018,Missouri,Unsheltered Homeless Individuals,1142.0
2018,MP,Unsheltered Homeless Individuals,335.0
2018,Mississippi,Unsheltered Homeless Individuals,563.0
2018,Montana,Unsheltered Homeless Individuals,301.0
2018,North Carolina,Unsheltered Homeless Individuals,1930.0
2018,North Dakota,Unsheltered Homeless Individuals,48.0
2018,Nebraska,Unsheltered Homeless Individuals,137.0
2018,New Hampshire,Unsheltered Homeless Individuals,142.0
2018,New Jersey,Unsheltered Homeless Individuals,1578.0
2018,New Mexico,Unsheltered Homeless Individuals,718.0
2018,Nevada,Unsheltered Homeless Individuals,4185.0
2018,New York,Unsheltered Homeless Individuals,4265.0
2018,Ohio,Unsheltered Homeless Individuals,1196.0
2018,Oklahoma,Unsheltered Homeless Individuals,975.0
2018,Oregon,Unsheltered Homeless Individuals,7112.0
2018,Pennsylvania,Unsheltered Homeless Individuals,1714.0
2018,PR,Unsheltered Homeless Individuals,2341.0
2018,Rhode Island,Unsheltered Homeless Individuals,49.0
2018,South Carolina,Unsheltered Homeless Individuals,1114.0
2018,South Dakota,Unsheltered Homeless Individuals,238.0
2018,Tennessee,Unsheltered Homeless Individuals,2286.0
2018,Texas,Unsheltered Homeless Individuals,10282.0
2018,Utah,Unsheltered Homeless Individuals,418.0
2018,Virginia,Unsheltered Homeless Individuals,862.0
2018,VI,Unsheltered Homeless Individuals,307.0
2018,Vermont,Unsheltered Homeless Individuals,69.0
2018,Washington,Unsheltered Homeless Individuals,9905.0
2018,Wisconsin,Unsheltered Homeless Individuals,357.0
2018,West Virginia,Unsheltered Homeless Individuals,179.0
2018,Wyoming,Unsheltered Homeless Individuals,135.0
2018,Total,Unsheltered Homeless Individuals,178077.0
2018,Alaska,Homeless People in Families,582.0
2018,Alabama,Homeless People in Families,864.0
2018,Arkansas,Homeless People in Families,432.0
2018,Arizona,Homeless People in Families,2606.0
2018,California,Homeless People in Families,20964.0
2018,Colorado,Homeless People in Families,3250.0
2018,Connecticut,Homeless People in Families,1696.0
2018,DC,Homeless People in Families,3134.0
2018,Delaware,Homeless People in Families,374.0
2018,Florida,Homeless People in Families,9587.0
2018,Georgia,Homeless People in Families,2556.0
2018,GU,Homeless People in Families,645.0
2018,Hawaii,Homeless People in Families,2399.0
2018,Iowa,Homeless People in Families,1038.0
2018,Idaho,Homeless People in Families,715.0
2018,Illinois,Homeless People in Families,3891.0
2018,Indiana,Homeless People in Families,1482.0
2018,Kansas,Homeless People in Families,773.0
2018,Kentucky,Homeless People in Families,953.0
2018,Louisiana,Homeless People in Families,519.0
2018,Massachusetts,Homeless People in Families,13257.0
2018,Maryland,Homeless People in Families,2230.0
2018,Maine,Homeless People in Families,1066.0
2018,Michigan,Homeless People in Families,3142.0
2018,Minnesota,Homeless People in Families,3250.0
2018,Missouri,Homeless People in Families,2107.0
2018,MP,Homeless People in Families,687.0
2018,Mississippi,Homeless People in Families,328.0
2018,Montana,Homeless People in Families,422.0
2018,North Carolina,Homeless People in Families,2817.0
2018,North Dakota,Homeless People in Families,75.0
2018,Nebraska,Homeless People in Families,676.0
2018,New Hampshire,Homeless People in Families,615.0
2018,New Jersey,Homeless People in Families,3350.0
2018,New Mexico,Homeless People in Families,602.0
2018,Nevada,Homeless People in Families,486.0
2018,New York,Homeless People in Families,52070.0
2018,Ohio,Homeless People in Families,3320.0
2018,Oklahoma,Homeless People in Families,1048.0
2018,Oregon,Homeless People in Families,3337.0
2018,Pennsylvania,Homeless People in Families,5349.0
2018,PR,Homeless People in Families,261.0
2018,Rhode Island,Homeless People in Families,354.0
2018,South Carolina,Homeless People in Families,851.0
2018,South Dakota,Homeless People in Families,323.0
2018,Tennessee,Homeless People in Families,1744.0
2018,Texas,Homeless People in Families,6111.0
2018,Utah,Homeless People in Families,972.0
2018,Virginia,Homeless People in Families,2047.0
2018,VI,Homeless People in Families,71.0
2018,Vermont,Homeless People in Families,511.0
2018,Washington,Homeless People in Families,5880.0
2018,Wisconsin,Homeless People in Families,2167.0
2018,West Virginia,Homeless People in Families,222.0
2018,Wyoming,Homeless People in Families,205.0
2018,Total,Homeless People in Families,180413.0
2018,Alaska,Sheltered ES Homeless People in Families,295.0
2018,Alabama,Sheltered ES Homeless People in Families,462.0
2018,Arkansas,Sheltered ES Homeless People in Families,225.0
2018,Arizona,Sheltered ES Homeless People in Families,1288.0
2018,California,Sheltered ES Homeless People in Families,10968.0
2018,Colorado,Sheltered ES Homeless People in Families,841.0
2018,Connecticut,Sheltered ES Homeless People in Families,1428.0
2018,DC,Sheltered ES Homeless People in Families,2623.0
2018,Delaware,Sheltered ES Homeless People in Families,242.0
2018,Florida,Sheltered ES Homeless People in Families,5058.0
2018,Georgia,Sheltered ES Homeless People in Families,1432.0
2018,GU,Sheltered ES Homeless People in Families,105.0
2018,Hawaii,Sheltered ES Homeless People in Families,696.0
2018,Iowa,Sheltered ES Homeless People in Families,446.0
2018,Idaho,Sheltered ES Homeless People in Families,307.0
2018,Illinois,Sheltered ES Homeless People in Families,2501.0
2018,Indiana,Sheltered ES Homeless People in Families,994.0
2018,Kansas,Sheltered ES Homeless People in Families,420.0
2018,Kentucky,Sheltered ES Homeless People in Families,690.0
2018,Louisiana,Sheltered ES Homeless People in Families,324.0
2018,Massachusetts,Sheltered ES Homeless People in Families,12461.0
2018,Maryland,Sheltered ES Homeless People in Families,1305.0
2018,Maine,Sheltered ES Homeless People in Families,368.0
2018,Michigan,Sheltered ES Homeless People in Families,2073.0
2018,Minnesota,Sheltered ES Homeless People in Families,1687.0
2018,Missouri,Sheltered ES Homeless People in Families,1342.0
2018,MP,Sheltered ES Homeless People in Families,0.0
2018,Mississippi,Sheltered ES Homeless People in Families,143.0
2018,Montana,Sheltered ES Homeless People in Families,252.0
2018,North Carolina,Sheltered ES Homeless People in Families,1712.0
2018,North Dakota,Sheltered ES Homeless People in Families,33.0
2018,Nebraska,Sheltered ES Homeless People in Families,464.0
2018,New Hampshire,Sheltered ES Homeless People in Families,269.0
2018,New Jersey,Sheltered ES Homeless People in Families,2369.0
2018,New Mexico,Sheltered ES Homeless People in Families,347.0
2018,Nevada,Sheltered ES Homeless People in Families,362.0
2018,New York,Sheltered ES Homeless People in Families,50799.0
2018,Ohio,Sheltered ES Homeless People in Families,2464.0
2018,Oklahoma,Sheltered ES Homeless People in Families,567.0
2018,Oregon,Sheltered ES Homeless People in Families,935.0
2018,Pennsylvania,Sheltered ES Homeless People in Families,3324.0
2018,PR,Sheltered ES Homeless People in Families,29.0
2018,Rhode Island,Sheltered ES Homeless People in Families,182.0
2018,South Carolina,Sheltered ES Homeless People in Families,425.0
2018,South Dakota,Sheltered ES Homeless People in Families,231.0
2018,Tennessee,Sheltered ES Homeless People in Families,755.0
2018,Texas,Sheltered ES Homeless People in Families,4008.0
2018,Utah,Sheltered ES Homeless People in Families,722.0
2018,Virginia,Sheltered ES Homeless People in Families,1448.0
2018,VI,Sheltered ES Homeless People in Families,60.0
2018,Vermont,Sheltered ES Homeless People in Families,448.0
2018,Washington,Sheltered ES Homeless People in Families,2549.0
2018,Wisconsin,Sheltered ES Homeless People in Families,1242.0
2018,West Virginia,Sheltered ES Homeless People in Families,173.0
2018,Wyoming,Sheltered ES Homeless People in Families,48.0
2018,Total,Sheltered ES Homeless People in Families,126941.0
2018,Alaska,Sheltered TH Homeless People in Families,239.0
2018,Alabama,Sheltered TH Homeless People in Families,269.0
2018,Arkansas,Sheltered TH Homeless People in Families,149.0
2018,Arizona,Sheltered TH Homeless People in Families,1157.0
2018,California,Sheltered TH Homeless People in Families,5826.0
2018,Colorado,Sheltered TH Homeless People in Families,1385.0
2018,Connecticut,Sheltered TH Homeless People in Families,268.0
2018,DC,Sheltered TH Homeless People in Families,511.0
2018,Delaware,Sheltered TH Homeless People in Families,132.0
2018,Florida,Sheltered TH Homeless People in Families,1893.0
2018,Georgia,Sheltered TH Homeless People in Families,911.0
2018,GU,Sheltered TH Homeless People in Families,0.0
2018,Hawaii,Sheltered TH Homeless People in Families,1144.0
2018,Iowa,Sheltered TH Homeless People in Families,571.0
2018,Idaho,Sheltered TH Homeless People in Families,210.0
2018,Illinois,Sheltered TH Homeless People in Families,1324.0
2018,Indiana,Sheltered TH Homeless People in Families,480.0
2018,Kansas,Sheltered TH Homeless People in Families,342.0
2018,Kentucky,Sheltered TH Homeless People in Families,174.0
2018,Louisiana,Sheltered TH Homeless People in Families,168.0
2018,Massachusetts,Sheltered TH Homeless People in Families,794.0
2018,Maryland,Sheltered TH Homeless People in Families,693.0
2018,Maine,Sheltered TH Homeless People in Families,691.0
2018,Michigan,Sheltered TH Homeless People in Families,989.0
2018,Minnesota,Sheltered TH Homeless People in Families,1416.0
2018,Missouri,Sheltered TH Homeless People in Families,693.0
2018,MP,Sheltered TH Homeless People in Families,0.0
2018,Mississippi,Sheltered TH Homeless People in Families,127.0
2018,Montana,Sheltered TH Homeless People in Families,98.0
2018,North Carolina,Sheltered TH Homeless People in Families,585.0
2018,North Dakota,Sheltered TH Homeless People in Families,42.0
2018,Nebraska,Sheltered TH Homeless People in Families,205.0
2018,New Hampshire,Sheltered TH Homeless People in Families,334.0
2018,New Jersey,Sheltered TH Homeless People in Families,936.0
2018,New Mexico,Sheltered TH Homeless People in Families,177.0
2018,Nevada,Sheltered TH Homeless People in Families,70.0
2018,New York,Sheltered TH Homeless People in Families,1242.0
2018,Ohio,Sheltered TH Homeless People in Families,737.0
2018,Oklahoma,Sheltered TH Homeless People in Families,265.0
2018,Oregon,Sheltered TH Homeless People in Families,589.0
2018,Pennsylvania,Sheltered TH Homeless People in Families,1995.0
2018,PR,Sheltered TH Homeless People in Families,61.0
2018,Rhode Island,Sheltered TH Homeless People in Families,170.0
2018,South Carolina,Sheltered TH Homeless People in Families,196.0
2018,South Dakota,Sheltered TH Homeless People in Families,45.0
2018,Tennessee,Sheltered TH Homeless People in Families,420.0
2018,Texas,Sheltered TH Homeless People in Families,1851.0
2018,Utah,Sheltered TH Homeless People in Families,248.0
2018,Virginia,Sheltered TH Homeless People in Families,546.0
2018,VI,Sheltered TH Homeless People in Families,11.0
2018,Vermont,Sheltered TH Homeless People in Families,50.0
2018,Washington,Sheltered TH Homeless People in Families,2615.0
2018,Wisconsin,Sheltered TH Homeless People in Families,900.0
2018,West Virginia,Sheltered TH Homeless People in Families,45.0
2018,Wyoming,Sheltered TH Homeless People in Families,93.0
2018,Total,Sheltered TH Homeless People in Families,37082.0
2018,Alaska,Sheltered Total Homeless People in Families,534.0
2018,Alabama,Sheltered Total Homeless People in Families,731.0
2018,Arkansas,Sheltered Total Homeless People in Families,374.0
2018,Arizona,Sheltered Total Homeless People in Families,2445.0
2018,California,Sheltered Total Homeless People in Families,16794.0
2018,Colorado,Sheltered Total Homeless People in Families,2226.0
2018,Connecticut,Sheltered Total Homeless People in Families,1696.0
2018,DC,Sheltered Total Homeless People in Families,3134.0
2018,Delaware,Sheltered Total Homeless People in Families,374.0
2018,Florida,Sheltered Total Homeless People in Families,6951.0
2018,Georgia,Sheltered Total Homeless People in Families,2343.0
2018,GU,Sheltered Total Homeless People in Families,105.0
2018,Hawaii,Sheltered Total Homeless People in Families,1840.0
2018,Iowa,Sheltered Total Homeless People in Families,1017.0
2018,Idaho,Sheltered Total Homeless People in Families,517.0
2018,Illinois,Sheltered Total Homeless People in Families,3825.0
2018,Indiana,Sheltered Total Homeless People in Families,1474.0
2018,Kansas,Sheltered Total Homeless People in Families,762.0
2018,Kentucky,Sheltered Total Homeless People in Families,864.0
2018,Louisiana,Sheltered Total Homeless People in Families,492.0
2018,Massachusetts,Sheltered Total Homeless People in Families,13255.0
2018,Maryland,Sheltered Total Homeless People in Families,1998.0
2018,Maine,Sheltered Total Homeless People in Families,1059.0
2018,Michigan,Sheltered Total Homeless People in Families,3062.0
2018,Minnesota,Sheltered Total Homeless People in Families,3103.0
2018,Missouri,Sheltered Total Homeless People in Families,2035.0
2018,MP,Sheltered Total Homeless People in Families,0.0
2018,Mississippi,Sheltered Total Homeless People in Families,270.0
2018,Montana,Sheltered Total Homeless People in Families,350.0
2018,North Carolina,Sheltered Total Homeless People in Families,2297.0
2018,North Dakota,Sheltered Total Homeless People in Families,75.0
2018,Nebraska,Sheltered Total Homeless People in Families,669.0
2018,New Hampshire,Sheltered Total Homeless People in Families,603.0
2018,New Jersey,Sheltered Total Homeless People in Families,3305.0
2018,New Mexico,Sheltered Total Homeless People in Families,524.0
2018,Nevada,Sheltered Total Homeless People in Families,432.0
2018,New York,Sheltered Total Homeless People in Families,52041.0
2018,Ohio,Sheltered Total Homeless People in Families,3201.0
2018,Oklahoma,Sheltered Total Homeless People in Families,832.0
2018,Oregon,Sheltered Total Homeless People in Families,1524.0
2018,Pennsylvania,Sheltered Total Homeless People in Families,5319.0
2018,PR,Sheltered Total Homeless People in Families,90.0
2018,Rhode Island,Sheltered Total Homeless People in Families,352.0
2018,South Carolina,Sheltered Total Homeless People in Families,621.0
2018,South Dakota,Sheltered Total Homeless People in Families,276.0
2018,Tennessee,Sheltered Total Homeless People in Families,1175.0
2018,Texas,Sheltered Total Homeless People in Families,5859.0
2018,Utah,Sheltered Total Homeless People in Families,970.0
2018,Virginia,Sheltered Total Homeless People in Families,1994.0
2018,VI,Sheltered Total Homeless People in Families,71.0
2018,Vermont,Sheltered Total Homeless People in Families,498.0
2018,Washington,Sheltered Total Homeless People in Families,5164.0
2018,Wisconsin,Sheltered Total Homeless People in Families,2142.0
2018,West Virginia,Sheltered Total Homeless People in Families,218.0
2018,Wyoming,Sheltered Total Homeless People in Families,141.0
2018,Total,Sheltered Total Homeless People in Families,164023.0
2018,Alaska,Unsheltered Homeless People in Families,48.0
2018,Alabama,Unsheltered Homeless People in Families,133.0
2018,Arkansas,Unsheltered Homeless People in Families,58.0
2018,Arizona,Unsheltered Homeless People in Families,161.0
2018,California,Unsheltered Homeless People in Families,4170.0
